date;category;sales
2022-03-30;MA002;13405
2022-03-30;MA004;26454
2022-03-30;MA005;16389
2022-03-30;MA007;4059
2022-03-30;MA009;6154
2022-03-30;MA010;2401
2022-03-30;MA011;26889
2022-03-30;MA014;23830
2022-03-30;MA015;15439
2022-03-30;MA017;31882
2022-03-30;MA019;42525
2022-03-30;MA020;14768
2022-03-30;MA021;36375
2022-03-30;MA022;49703
2022-03-30;MA025;28920
2022-03-30;MA026;33866
2022-03-30;MA029;48332
2022-03-30;MA030;48368
2022-03-30;MA031;18701
2022-03-30;MA032;45789
2022-03-30;MA033;35455
2022-03-30;MA037;14591
2022-03-30;MA039;44043
2022-03-30;MA040;24407
2022-03-30;MA041;34569
2022-03-30;MA042;30619
2022-03-30;MA043;43237
2022-03-30;MA044;42372
2022-03-30;MA045;29782
2022-03-30;MA046;11881
2022-03-30;MA047;5171
2022-03-30;MA048;41434
2022-03-30;MA049;47488
2022-03-30;MA050;13591
2022-03-30;MA051;33959
2022-03-30;MA052;983
2022-03-30;MA053;30684
2022-03-30;MA054;4789
2022-03-30;MA055;24775
2022-03-30;MA056;16532
2022-03-30;MA057;35794
2022-03-30;MA058;35773
2022-03-30;MA059;38879
2022-03-30;MA061;26160
2022-03-30;MA062;26161
2022-03-30;MA063;43958
2022-03-30;MA064;6313
2022-03-30;MA065;27112
2022-03-30;MA066;38856
2022-03-30;MA067;36738
2022-03-30;MA068;46468
2022-03-30;MA069;43966
2022-03-30;MA070;45228
2022-03-30;MA071;5345
2022-03-30;MA072;9126
2022-03-30;MA073;6925
2022-03-30;MA076;32107
2022-03-30;MA077;8509
2022-03-30;MA078;9654
2022-03-31;MA002;47632
2022-03-31;MA004;6316
2022-03-31;MA005;19561
2022-03-31;MA007;42301
2022-03-31;MA009;32017
2022-03-31;MA010;34305
2022-03-31;MA011;18982
2022-03-31;MA014;37101
2022-03-31;MA015;18806
2022-03-31;MA017;9208
2022-03-31;MA019;15595
2022-03-31;MA020;18782
2022-03-31;MA021;47853
2022-03-31;MA022;21046
2022-03-31;MA025;26054
2022-03-31;MA026;19880
2022-03-31;MA029;47871
2022-03-31;MA030;5854
2022-03-31;MA031;40325
2022-03-31;MA032;23993
2022-03-31;MA033;46049
2022-03-31;MA037;16693
2022-03-31;MA039;2467
2022-03-31;MA040;35156
2022-03-31;MA041;13117
2022-03-31;MA042;44082
2022-03-31;MA043;1052
2022-03-31;MA044;33527
2022-03-31;MA045;26849
2022-03-31;MA046;16567
2022-03-31;MA047;3762
2022-03-31;MA048;19352
2022-03-31;MA049;38698
2022-03-31;MA050;2087
2022-03-31;MA051;18522
2022-03-31;MA052;47143
2022-03-31;MA053;7295
2022-03-31;MA054;3866
2022-03-31;MA055;5901
2022-03-31;MA056;42193
2022-03-31;MA057;22420
2022-03-31;MA058;24445
2022-03-31;MA059;49035
2022-03-31;MA061;3045
2022-03-31;MA062;17233
2022-03-31;MA063;47420
2022-03-31;MA064;36186
2022-03-31;MA065;32955
2022-03-31;MA066;11209
2022-03-31;MA067;28206
2022-03-31;MA068;32500
2022-03-31;MA069;15653
2022-03-31;MA070;17313
2022-03-31;MA071;8969
2022-03-31;MA072;21591
2022-03-31;MA073;35178
2022-03-31;MA076;19435
2022-03-31;MA077;37375
2022-03-31;MA078;43620
2022-04-01;MA002;4641
2022-04-01;MA004;38596
2022-04-01;MA005;14218
2022-04-01;MA007;19388
2022-04-01;MA009;47278
2022-04-01;MA010;21070
2022-04-01;MA011;29548
2022-04-01;MA014;9259
2022-04-01;MA015;3033
2022-04-01;MA017;31253
2022-04-01;MA019;31519
2022-04-01;MA020;11702
2022-04-01;MA021;3882
2022-04-01;MA022;46605
2022-04-01;MA025;3874
2022-04-01;MA026;44085
2022-04-01;MA029;7080
2022-04-01;MA030;33808
2022-04-01;MA031;10551
2022-04-01;MA032;5967
2022-04-01;MA033;44501
2022-04-01;MA037;227
2022-04-01;MA039;28065
2022-04-01;MA040;33814
2022-04-01;MA041;20967
2022-04-01;MA042;39502
2022-04-01;MA043;46243
2022-04-01;MA044;22586
2022-04-01;MA045;40731
2022-04-01;MA046;36650
2022-04-01;MA047;44401
2022-04-01;MA048;16151
2022-04-01;MA049;29991
2022-04-01;MA050;17739
2022-04-01;MA051;12552
2022-04-01;MA052;42745
2022-04-01;MA053;10398
2022-04-01;MA054;26392
2022-04-01;MA055;28211
2022-04-01;MA056;18279
2022-04-01;MA057;40019
2022-04-01;MA058;20111
2022-04-01;MA059;32982
2022-04-01;MA061;47992
2022-04-01;MA062;29015
2022-04-01;MA063;21366
2022-04-01;MA064;21785
2022-04-01;MA065;29259
2022-04-01;MA066;24989
2022-04-01;MA067;46987
2022-04-01;MA068;13688
2022-04-01;MA069;19448
2022-04-01;MA070;301
2022-04-01;MA071;15193
2022-04-01;MA072;34552
2022-04-01;MA073;22652
2022-04-01;MA076;27537
2022-04-01;MA077;29231
2022-04-01;MA078;46262
2022-04-02;MA002;35468
2022-04-02;MA004;24666
2022-04-02;MA005;41494
2022-04-02;MA007;46631
2022-04-02;MA009;22980
2022-04-02;MA010;41393
2022-04-02;MA011;2045
2022-04-02;MA014;40215
2022-04-02;MA015;19633
2022-04-02;MA017;25686
2022-04-02;MA019;11654
2022-04-02;MA020;23248
2022-04-02;MA021;2978
2022-04-02;MA022;28602
2022-04-02;MA025;39341
2022-04-02;MA026;40964
2022-04-02;MA029;10573
2022-04-02;MA030;49373
2022-04-02;MA031;32699
2022-04-02;MA032;12852
2022-04-02;MA033;20187
2022-04-02;MA037;39118
2022-04-02;MA039;14014
2022-04-02;MA040;1199
2022-04-02;MA041;32587
2022-04-02;MA042;33581
2022-04-02;MA043;13325
2022-04-02;MA044;44190
2022-04-02;MA045;26642
2022-04-02;MA046;44979
2022-04-02;MA047;31539
2022-04-02;MA048;44890
2022-04-02;MA049;39438
2022-04-02;MA050;9432
2022-04-02;MA051;34963
2022-04-02;MA052;47456
2022-04-02;MA053;37228
2022-04-02;MA054;4555
2022-04-02;MA055;44672
2022-04-02;MA056;3753
2022-04-02;MA057;42667
2022-04-02;MA058;45192
2022-04-02;MA059;31718
2022-04-02;MA061;13579
2022-04-02;MA062;4328
2022-04-02;MA063;5241
2022-04-02;MA064;7026
2022-04-02;MA065;11082
2022-04-02;MA066;16094
2022-04-02;MA067;40260
2022-04-02;MA068;43175
2022-04-02;MA069;5821
2022-04-02;MA070;28267
2022-04-02;MA071;41413
2022-04-02;MA072;2579
2022-04-02;MA073;35062
2022-04-02;MA076;18882
2022-04-02;MA077;33973
2022-04-02;MA078;15370
2022-04-03;MA002;35025
2022-04-03;MA004;16018
2022-04-03;MA005;28123
2022-04-03;MA007;7156
2022-04-03;MA009;14904
2022-04-03;MA010;18766
2022-04-03;MA011;19236
2022-04-03;MA014;22665
2022-04-03;MA015;7323
2022-04-03;MA017;697
2022-04-03;MA019;30407
2022-04-03;MA020;28128
2022-04-03;MA021;34869
2022-04-03;MA022;39131
2022-04-03;MA025;4406
2022-04-03;MA026;18850
2022-04-03;MA029;31614
2022-04-03;MA030;48239
2022-04-03;MA031;28258
2022-04-03;MA032;37866
2022-04-03;MA033;12306
2022-04-03;MA037;27096
2022-04-03;MA039;12135
2022-04-03;MA040;47493
2022-04-03;MA041;30421
2022-04-03;MA042;26968
2022-04-03;MA043;44706
2022-04-03;MA044;44908
2022-04-03;MA045;49248
2022-04-03;MA046;12133
2022-04-03;MA047;31225
2022-04-03;MA048;28194
2022-04-03;MA049;16090
2022-04-03;MA050;17940
2022-04-03;MA051;21489
2022-04-03;MA052;2833
2022-04-03;MA053;40719
2022-04-03;MA054;19505
2022-04-03;MA055;25079
2022-04-03;MA056;18281
2022-04-03;MA057;8863
2022-04-03;MA058;17322
2022-04-03;MA059;10891
2022-04-03;MA061;6765
2022-04-03;MA062;39651
2022-04-03;MA063;13592
2022-04-03;MA064;25713
2022-04-03;MA065;45453
2022-04-03;MA066;18562
2022-04-03;MA067;19659
2022-04-03;MA068;26791
2022-04-03;MA069;40717
2022-04-03;MA070;12865
2022-04-03;MA071;26393
2022-04-03;MA072;36554
2022-04-03;MA073;37410
2022-04-03;MA076;23193
2022-04-03;MA077;16114
2022-04-03;MA078;47364
2022-04-04;MA002;23273
2022-04-04;MA004;29013
2022-04-04;MA005;14168
2022-04-04;MA007;44253
2022-04-04;MA009;7343
2022-04-04;MA010;32548
2022-04-04;MA011;2532
2022-04-04;MA014;32113
2022-04-04;MA015;29583
2022-04-04;MA017;18673
2022-04-04;MA019;30788
2022-04-04;MA020;23544
2022-04-04;MA021;6568
2022-04-04;MA022;49180
2022-04-04;MA025;48055
2022-04-04;MA026;43224
2022-04-04;MA029;36790
2022-04-04;MA030;14247
2022-04-04;MA031;17299
2022-04-04;MA032;4183
2022-04-04;MA033;10247
2022-04-04;MA037;18397
2022-04-04;MA039;30534
2022-04-04;MA040;41130
2022-04-04;MA041;3177
2022-04-04;MA042;37618
2022-04-04;MA043;49370
2022-04-04;MA044;27447
2022-04-04;MA045;24399
2022-04-04;MA046;26304
2022-04-04;MA047;49196
2022-04-04;MA048;23624
2022-04-04;MA049;230
2022-04-04;MA050;43152
2022-04-04;MA051;48678
2022-04-04;MA052;43611
2022-04-04;MA053;48614
2022-04-04;MA054;25173
2022-04-04;MA055;16456
2022-04-04;MA056;22278
2022-04-04;MA057;44825
2022-04-04;MA058;10681
2022-04-04;MA059;7079
2022-04-04;MA061;26055
2022-04-04;MA062;40673
2022-04-04;MA063;18162
2022-04-04;MA064;5808
2022-04-04;MA065;38870
2022-04-04;MA066;47599
2022-04-04;MA067;36301
2022-04-04;MA068;5758
2022-04-04;MA069;4636
2022-04-04;MA070;36991
2022-04-04;MA071;2015
2022-04-04;MA072;7324
2022-04-04;MA073;3195
2022-04-04;MA076;41156
2022-04-04;MA077;22834
2022-04-04;MA078;27747
2022-04-05;MA002;28302
2022-04-05;MA004;17730
2022-04-05;MA005;6629
2022-04-05;MA007;48047
2022-04-05;MA009;10853
2022-04-05;MA010;38711
2022-04-05;MA011;13093
2022-04-05;MA014;28005
2022-04-05;MA015;24061
2022-04-05;MA017;14647
2022-04-05;MA019;1372
2022-04-05;MA020;29661
2022-04-05;MA021;10104
2022-04-05;MA022;45523
2022-04-05;MA025;37561
2022-04-05;MA026;13936
2022-04-05;MA029;44680
2022-04-05;MA030;2257
2022-04-05;MA031;12918
2022-04-05;MA032;45336
2022-04-05;MA033;20771
2022-04-05;MA037;18390
2022-04-05;MA039;48463
2022-04-05;MA040;8622
2022-04-05;MA041;2469
2022-04-05;MA042;6810
2022-04-05;MA043;2330
2022-04-05;MA044;41967
2022-04-05;MA045;17336
2022-04-05;MA046;5279
2022-04-05;MA047;31440
2022-04-05;MA048;29889
2022-04-05;MA049;31131
2022-04-05;MA050;28779
2022-04-05;MA051;21815
2022-04-05;MA052;27289
2022-04-05;MA053;22302
2022-04-05;MA054;45181
2022-04-05;MA055;24555
2022-04-05;MA056;28360
2022-04-05;MA057;19923
2022-04-05;MA058;36093
2022-04-05;MA059;39053
2022-04-05;MA061;47016
2022-04-05;MA062;45987
2022-04-05;MA063;27194
2022-04-05;MA064;7809
2022-04-05;MA065;6664
2022-04-05;MA066;29660
2022-04-05;MA067;11883
2022-04-05;MA068;32987
2022-04-05;MA069;8175
2022-04-05;MA070;46707
2022-04-05;MA071;45694
2022-04-05;MA072;34371
2022-04-05;MA073;48021
2022-04-05;MA076;2649
2022-04-05;MA077;46775
2022-04-05;MA078;24193
2022-04-06;MA002;3173
2022-04-06;MA004;18941
2022-04-06;MA005;8571
2022-04-06;MA007;49253
2022-04-06;MA009;29517
2022-04-06;MA010;31897
2022-04-06;MA011;43544
2022-04-06;MA014;18858
2022-04-06;MA015;3436
2022-04-06;MA017;12878
2022-04-06;MA019;18589
2022-04-06;MA020;34563
2022-04-06;MA021;47769
2022-04-06;MA022;45109
2022-04-06;MA025;25424
2022-04-06;MA026;21570
2022-04-06;MA029;25214
2022-04-06;MA030;30017
2022-04-06;MA031;15862
2022-04-06;MA032;17148
2022-04-06;MA033;33021
2022-04-06;MA037;25087
2022-04-06;MA039;40482
2022-04-06;MA040;22244
2022-04-06;MA041;21515
2022-04-06;MA042;26824
2022-04-06;MA043;34855
2022-04-06;MA044;14522
2022-04-06;MA045;47040
2022-04-06;MA046;35583
2022-04-06;MA047;42464
2022-04-06;MA048;28068
2022-04-06;MA049;45150
2022-04-06;MA050;28543
2022-04-06;MA051;49322
2022-04-06;MA052;43646
2022-04-06;MA053;33370
2022-04-06;MA054;29650
2022-04-06;MA055;45089
2022-04-06;MA056;37944
2022-04-06;MA057;38788
2022-04-06;MA058;21846
2022-04-06;MA059;8749
2022-04-06;MA061;1371
2022-04-06;MA062;15874
2022-04-06;MA063;2893
2022-04-06;MA064;36776
2022-04-06;MA065;34573
2022-04-06;MA066;24497
2022-04-06;MA067;46356
2022-04-06;MA068;19876
2022-04-06;MA069;26210
2022-04-06;MA070;22803
2022-04-06;MA071;39902
2022-04-06;MA072;44812
2022-04-06;MA073;45685
2022-04-06;MA076;1041
2022-04-06;MA077;49928
2022-04-06;MA078;9517
2022-04-07;MA002;35330
2022-04-07;MA004;15566
2022-04-07;MA005;6565
2022-04-07;MA007;49763
2022-04-07;MA009;18653
2022-04-07;MA010;21872
2022-04-07;MA011;10219
2022-04-07;MA014;17685
2022-04-07;MA015;7317
2022-04-07;MA017;35785
2022-04-07;MA019;42757
2022-04-07;MA020;15875
2022-04-07;MA021;504
2022-04-07;MA022;9307
2022-04-07;MA025;37150
2022-04-07;MA026;33785
2022-04-07;MA029;46774
2022-04-07;MA030;11748
2022-04-07;MA031;43082
2022-04-07;MA032;10464
2022-04-07;MA033;21914
2022-04-07;MA037;40392
2022-04-07;MA039;8588
2022-04-07;MA040;28674
2022-04-07;MA041;42330
2022-04-07;MA042;310
2022-04-07;MA043;24161
2022-04-07;MA044;9727
2022-04-07;MA045;16339
2022-04-07;MA046;31789
2022-04-07;MA047;48651
2022-04-07;MA048;9424
2022-04-07;MA049;30713
2022-04-07;MA050;23500
2022-04-07;MA051;15220
2022-04-07;MA052;7006
2022-04-07;MA053;23056
2022-04-07;MA054;41203
2022-04-07;MA055;41737
2022-04-07;MA056;4464
2022-04-07;MA057;21015
2022-04-07;MA058;43295
2022-04-07;MA059;3287
2022-04-07;MA061;14729
2022-04-07;MA062;43642
2022-04-07;MA063;45322
2022-04-07;MA064;1684
2022-04-07;MA065;46833
2022-04-07;MA066;22054
2022-04-07;MA067;26254
2022-04-07;MA068;4051
2022-04-07;MA069;18014
2022-04-07;MA070;27484
2022-04-07;MA071;26287
2022-04-07;MA072;34932
2022-04-07;MA073;45494
2022-04-07;MA076;9936
2022-04-07;MA077;17381
2022-04-07;MA078;18048
2022-04-08;MA002;15929
2022-04-08;MA004;44205
2022-04-08;MA005;28931
2022-04-08;MA007;19116
2022-04-08;MA009;29662
2022-04-08;MA010;12942
2022-04-08;MA011;15157
2022-04-08;MA014;28776
2022-04-08;MA015;2871
2022-04-08;MA017;7366
2022-04-08;MA019;11492
2022-04-08;MA020;19120
2022-04-08;MA021;49857
2022-04-08;MA022;49208
2022-04-08;MA025;26824
2022-04-08;MA026;34780
2022-04-08;MA029;32922
2022-04-08;MA030;35020
2022-04-08;MA031;29230
2022-04-08;MA032;27466
2022-04-08;MA033;14108
2022-04-08;MA037;23121
2022-04-08;MA039;30137
2022-04-08;MA040;35742
2022-04-08;MA041;33280
2022-04-08;MA042;5057
2022-04-08;MA043;5406
2022-04-08;MA044;23757
2022-04-08;MA045;37272
2022-04-08;MA046;48442
2022-04-08;MA047;11544
2022-04-08;MA048;14587
2022-04-08;MA049;11002
2022-04-08;MA050;41953
2022-04-08;MA051;7853
2022-04-08;MA052;41292
2022-04-08;MA053;18201
2022-04-08;MA054;30402
2022-04-08;MA055;7782
2022-04-08;MA056;21177
2022-04-08;MA057;43289
2022-04-08;MA058;41350
2022-04-08;MA059;49736
2022-04-08;MA061;10616
2022-04-08;MA062;30963
2022-04-08;MA063;11269
2022-04-08;MA064;13103
2022-04-08;MA065;14850
2022-04-08;MA066;19734
2022-04-08;MA067;28406
2022-04-08;MA068;30410
2022-04-08;MA069;32275
2022-04-08;MA070;15942
2022-04-08;MA071;48481
2022-04-08;MA072;41191
2022-04-08;MA073;7063
2022-04-08;MA076;25433
2022-04-08;MA077;41608
2022-04-08;MA078;35954
2022-04-09;MA002;17149
2022-04-09;MA004;10337
2022-04-09;MA005;44246
2022-04-09;MA007;9124
2022-04-09;MA009;33414
2022-04-09;MA010;15591
2022-04-09;MA011;49513
2022-04-09;MA014;3506
2022-04-09;MA015;8615
2022-04-09;MA017;26025
2022-04-09;MA019;38288
2022-04-09;MA020;34780
2022-04-09;MA021;12149
2022-04-09;MA022;766
2022-04-09;MA025;3347
2022-04-09;MA026;14562
2022-04-09;MA029;15635
2022-04-09;MA030;47760
2022-04-09;MA031;41149
2022-04-09;MA032;30138
2022-04-09;MA033;16440
2022-04-09;MA037;35740
2022-04-09;MA039;37053
2022-04-09;MA040;24374
2022-04-09;MA041;13599
2022-04-09;MA042;18587
2022-04-09;MA043;33570
2022-04-09;MA044;37497
2022-04-09;MA045;9217
2022-04-09;MA046;9561
2022-04-09;MA047;2021
2022-04-09;MA048;10610
2022-04-09;MA049;6333
2022-04-09;MA050;35423
2022-04-09;MA051;24750
2022-04-09;MA052;31414
2022-04-09;MA053;10487
2022-04-09;MA054;46398
2022-04-09;MA055;43381
2022-04-09;MA056;6699
2022-04-09;MA057;4952
2022-04-09;MA058;35251
2022-04-09;MA059;13029
2022-04-09;MA061;45554
2022-04-09;MA062;4466
2022-04-09;MA063;49030
2022-04-09;MA064;21657
2022-04-09;MA065;48369
2022-04-09;MA066;36097
2022-04-09;MA067;2155
2022-04-09;MA068;48634
2022-04-09;MA069;18882
2022-04-09;MA070;16498
2022-04-09;MA071;9750
2022-04-09;MA072;20733
2022-04-09;MA073;11494
2022-04-09;MA076;44424
2022-04-09;MA077;4186
2022-04-09;MA078;33379
2022-04-10;MA002;8406
2022-04-10;MA004;46269
2022-04-10;MA005;16406
2022-04-10;MA007;6513
2022-04-10;MA009;37484
2022-04-10;MA010;34065
2022-04-10;MA011;13329
2022-04-10;MA014;19997
2022-04-10;MA015;11431
2022-04-10;MA017;7488
2022-04-10;MA019;21066
2022-04-10;MA020;7356
2022-04-10;MA021;31678
2022-04-10;MA022;36592
2022-04-10;MA025;39509
2022-04-10;MA026;27338
2022-04-10;MA029;45065
2022-04-10;MA030;24155
2022-04-10;MA031;2449
2022-04-10;MA032;18501
2022-04-10;MA033;5048
2022-04-10;MA037;22439
2022-04-10;MA039;1996
2022-04-10;MA040;49631
2022-04-10;MA041;26004
2022-04-10;MA042;18093
2022-04-10;MA043;21852
2022-04-10;MA044;38796
2022-04-10;MA045;20263
2022-04-10;MA046;26856
2022-04-10;MA047;49356
2022-04-10;MA048;4756
2022-04-10;MA049;6188
2022-04-10;MA050;38831
2022-04-10;MA051;24243
2022-04-10;MA052;30375
2022-04-10;MA053;41272
2022-04-10;MA054;5277
2022-04-10;MA055;32639
2022-04-10;MA056;48966
2022-04-10;MA057;18994
2022-04-10;MA058;31048
2022-04-10;MA059;33560
2022-04-10;MA061;19119
2022-04-10;MA062;16798
2022-04-10;MA063;1241
2022-04-10;MA064;35310
2022-04-10;MA065;9924
2022-04-10;MA066;8124
2022-04-10;MA067;24735
2022-04-10;MA068;35646
2022-04-10;MA069;33259
2022-04-10;MA070;36416
2022-04-10;MA071;6136
2022-04-10;MA072;12218
2022-04-10;MA073;45239
2022-04-10;MA076;49398
2022-04-10;MA077;28322
2022-04-10;MA078;6955
2022-04-11;MA002;30869
2022-04-11;MA004;37722
2022-04-11;MA005;35601
2022-04-11;MA007;38808
2022-04-11;MA009;48215
2022-04-11;MA010;47027
2022-04-11;MA011;28431
2022-04-11;MA014;25172
2022-04-11;MA015;7466
2022-04-11;MA017;19448
2022-04-11;MA019;39581
2022-04-11;MA020;31258
2022-04-11;MA021;7181
2022-04-11;MA022;2999
2022-04-11;MA025;23234
2022-04-11;MA026;15822
2022-04-11;MA029;44546
2022-04-11;MA030;38290
2022-04-11;MA031;47312
2022-04-11;MA032;16362
2022-04-11;MA033;36382
2022-04-11;MA037;1832
2022-04-11;MA039;28503
2022-04-11;MA040;25940
2022-04-11;MA041;8475
2022-04-11;MA042;42094
2022-04-11;MA043;39312
2022-04-11;MA044;12425
2022-04-11;MA045;42690
2022-04-11;MA046;48727
2022-04-11;MA047;36340
2022-04-11;MA048;6105
2022-04-11;MA049;13672
2022-04-11;MA050;30252
2022-04-11;MA051;15772
2022-04-11;MA052;33728
2022-04-11;MA053;48107
2022-04-11;MA054;30109
2022-04-11;MA055;25795
2022-04-11;MA056;46634
2022-04-11;MA057;7510
2022-04-11;MA058;12970
2022-04-11;MA059;11167
2022-04-11;MA061;27764
2022-04-11;MA062;32537
2022-04-11;MA063;17454
2022-04-11;MA064;49346
2022-04-11;MA065;6783
2022-04-11;MA066;44980
2022-04-11;MA067;40507
2022-04-11;MA068;19569
2022-04-11;MA069;47810
2022-04-11;MA070;42067
2022-04-11;MA071;4468
2022-04-11;MA072;30710
2022-04-11;MA073;26879
2022-04-11;MA076;2470
2022-04-11;MA077;41579
2022-04-11;MA078;511
2022-04-12;MA002;17969
2022-04-12;MA004;13954
2022-04-12;MA005;13284
2022-04-12;MA007;17913
2022-04-12;MA009;33383
2022-04-12;MA010;8230
2022-04-12;MA011;45266
2022-04-12;MA014;10419
2022-04-12;MA015;15899
2022-04-12;MA017;36814
2022-04-12;MA019;16452
2022-04-12;MA020;49768
2022-04-12;MA021;43539
2022-04-12;MA022;19548
2022-04-12;MA025;37720
2022-04-12;MA026;272
2022-04-12;MA029;29931
2022-04-12;MA030;16623
2022-04-12;MA031;26681
2022-04-12;MA032;38710
2022-04-12;MA033;36714
2022-04-12;MA037;44710
2022-04-12;MA039;31642
2022-04-12;MA040;17346
2022-04-12;MA041;14605
2022-04-12;MA042;32006
2022-04-12;MA043;27539
2022-04-12;MA044;34272
2022-04-12;MA045;19187
2022-04-12;MA046;41829
2022-04-12;MA047;48781
2022-04-12;MA048;33779
2022-04-12;MA049;15977
2022-04-12;MA050;42317
2022-04-12;MA051;49969
2022-04-12;MA052;17676
2022-04-12;MA053;4707
2022-04-12;MA054;29120
2022-04-12;MA055;10886
2022-04-12;MA056;17213
2022-04-12;MA057;11322
2022-04-12;MA058;36291
2022-04-12;MA059;42977
2022-04-12;MA061;34510
2022-04-12;MA062;18536
2022-04-12;MA063;45753
2022-04-12;MA064;32506
2022-04-12;MA065;13242
2022-04-12;MA066;41504
2022-04-12;MA067;37458
2022-04-12;MA068;32754
2022-04-12;MA069;27856
2022-04-12;MA070;30394
2022-04-12;MA071;29222
2022-04-12;MA072;17368
2022-04-12;MA073;36162
2022-04-12;MA076;4980
2022-04-12;MA077;39091
2022-04-12;MA078;15008
2022-04-13;MA002;40186
2022-04-13;MA004;47651
2022-04-13;MA005;27120
2022-04-13;MA007;14743
2022-04-13;MA009;24658
2022-04-13;MA010;36478
2022-04-13;MA011;25669
2022-04-13;MA014;26433
2022-04-13;MA015;3257
2022-04-13;MA017;5632
2022-04-13;MA019;4851
2022-04-13;MA020;38341
2022-04-13;MA021;13586
2022-04-13;MA022;33290
2022-04-13;MA025;14877
2022-04-13;MA026;35722
2022-04-13;MA029;12075
2022-04-13;MA030;46277
2022-04-13;MA031;4321
2022-04-13;MA032;31286
2022-04-13;MA033;15697
2022-04-13;MA037;42519
2022-04-13;MA039;28671
2022-04-13;MA040;6577
2022-04-13;MA041;34528
2022-04-13;MA042;22673
2022-04-13;MA043;30165
2022-04-13;MA044;42205
2022-04-13;MA045;5811
2022-04-13;MA046;37585
2022-04-13;MA047;35359
2022-04-13;MA048;18324
2022-04-13;MA049;27936
2022-04-13;MA050;35092
2022-04-13;MA051;24886
2022-04-13;MA052;6715
2022-04-13;MA053;12287
2022-04-13;MA054;25405
2022-04-13;MA055;3395
2022-04-13;MA056;34664
2022-04-13;MA057;11384
2022-04-13;MA058;7985
2022-04-13;MA059;44219
2022-04-13;MA061;8801
2022-04-13;MA062;21242
2022-04-13;MA063;2867
2022-04-13;MA064;14573
2022-04-13;MA065;39406
2022-04-13;MA066;42060
2022-04-13;MA067;264
2022-04-13;MA068;15357
2022-04-13;MA069;24798
2022-04-13;MA070;10934
2022-04-13;MA071;5302
2022-04-13;MA072;3988
2022-04-13;MA073;47818
2022-04-13;MA076;42621
2022-04-13;MA077;34124
2022-04-13;MA078;39178
2022-04-14;MA002;15880
2022-04-14;MA004;31111
2022-04-14;MA005;147
2022-04-14;MA007;1979
2022-04-14;MA009;1856
2022-04-14;MA010;24109
